speaker,utterance,emotion,annotation,temp
Joey,"He forgot to leave his grip size!",surprise,0000140,"Training_Set"
Ross,"Well, not playing raquetball!",surprise,0000230,"Training_Set"
Rachel,"Oooooh.  : Oh! I got an interview! I got an interview!",joy,0500000,"Training_Set"
Monica,"That was",neutral,5000000,"Training_Set"
Rachel,"Oh, I beg to differ. The",neutral,3000101,"Training_Set"
Monica,"Please! I am not as bad as Ross.",disgust,0000104,"Training_Set"
Phoebe,"Oh, hello, kettle? This is Monica. You're black.",neutral,4000001,"Training_Set"
Monica,"What?",neutral,3000020,"Training_Set"
Phoebe,"Ha. Ha, ha.",joy,1400000,"Training_Set"
Monica,"Yeah, I know. He can get really competitive.",neutral,3000011,"Training_Set"
Rachel,"Can you believe what a jerk Ross was being?",anger,0000320,"Training_Set"
Joey,"No-no-no-no, he's not! No! Why are you trying to ruin the game? Come on!","non-neutral",0010211,"Training_Set"
Rachel,"Yeah, but I'm pretty sure he's gay.",neutral,3200000,"Training_Set"
Joey,"Oh yeah, it must be tough to keep your hands of him, huh?",neutral,4100000,"Training_Set"
Rachel,"Hm-mmm.",neutral,5000000,"Training_Set"
Joey,"Ah... Hey, so this roommate of yours...is he good looking?","non-neutral",2101010,"Training_Set"
Rachel,"Ah yes, but he's very protective of me so you'd better watch yourself.",neutral,4000100,"Training_Set"
Joey,"I would like to meet him. He sounds like a stand up guy.",neutral,4100000,"Training_Set"
Rachel,"Yeah, actually that's my roommate's.",neutral,4000010,"Training_Set"
Joey,"Oh, a subscription to",surprise,2000030,"Training_Set"
Joey,"Pizza box.",neutral,5000000,"Training_Set"
Joey,"Foosball, huh?",surprise,2000030,"Training_Set"
Joey,"Uh, so...nice place you got here.",neutral,5000000,"Training_Set"
Joey,"Hey come on now, this is a real date.","non-neutral",2200010,"Training_Set"
Rachel,"Although, I have a hint of morning sickness, and I'm wearing underwear that goes up to about......there.",neutral,3010001,"Training_Set"
Rachel,"I actually feel like I'm going on a real date!",joy,0500000,"Training_Set"
Rachel,"This is so great!",joy,0500000,"Training_Set"
Rachel,"Oh man!",joy,0400010,"Training_Set"
Joey,"It's been a long walk from the flower shop and I was startin' to feel faint so",neutral,5000000,"Training_Set"
Joey,"Actually, it's just bag.",neutral,5000000,"Training_Set"
Joey,"Well, half a brownie.",neutral,5000000,"Training_Set"
Joey,"And, a brownie!",joy,0400010,"Training_Set"
Rachel,"Ohh, Lilies. Joey, they're my favorite. Thank you.",joy,0400010,"Training_Set"
Joey,"No, I'm picking you up for our date. These are for you.",neutral,3200000,"Training_Set"
Rachel,"Joey? Could you get that?  What are you doing here? I thought you were in your room?",surprise,0000050,"Training_Set"
Phoebe,"Maybe on some level.",neutral,5000000,"Training_Set"
Monica,"Phoebe, you got Joey drums to annoy Rachel, so she wouldn't wanna live there anymore?",surprise,2000030,"Training_Set"
Phoebe,"Yes, thank you. You see, this is how normal people are supposed to react to drums.",neutral,4000100,"Training_Set"
Monica,"I mean, it is so annoying.","non-neutral",2000102,"Training_Set"
Monica,"Oh god, my eye!""","non-neutral",1001210,"Training_Set"
Monica,"Every five minutes, Joey throws his sticks in the air, and I have to hear, ""Oh my eye!","non-neutral",2000120,"Training_Set"
Monica,"It's not just the drum noise.",neutral,4000100,"Training_Set"
Chandler,"If you wanna give Joey a Christmas present that disrupts the entire building, why not get him something a little bit more subtle, like a wrecking ball, or a phial of small pox to release in the hallway?",neutral,4000100,"Training_Set"
Phoebe,"Aww, and good luck to you too!  What a nice lady!",joy,1400000,"Training_Set"
Monica,"Yeah that's right.",neutral,5000000,"Training_Set"
Rachel,"Fine!","non-neutral",1000202,"Training_Set"
Monica,"I'm really not deciding!","non-neutral",2201000,"Training_Set"
Rachel,"Well of",neutral,4010000,"Training_Set"
Monica,"Because then I don't have to!",joy,0400010,"Training_Set"
Phoebe,"Wh-why is that the best part?",surprise,1000040,"Training_Set"
Monica,"Well that's the best part. Umm,",neutral,4001000,"Training_Set"
Phoebe,"Yeah, I'll do that. So who gets to be yours?",neutral,4000010,"Training_Set"
Rachel,"Yeah that's actually a pretty good idea.",neutral,3200000,"Training_Set"
Monica,"Rachel would be Phoebe's, I would be Rachel's, that way we all get to do it once and no one would get upset.",neutral,5000000,"Training_Set"
Rachel,"Uh-hmm.",neutral,5000000,"Training_Set"
Monica,"If Phoebe were my maid of honor",neutral,4001000,"Training_Set"
Phoebe,"Still.",neutral,5000000,"Training_Set"
Rachel,"Hypothetically!","non-neutral",1102010,"Training_Set"
Phoebe,"Yes!!! Oh!!",joy,0400010,"Training_Set"
Monica,"Like hypothetically, if Phoebe were mine",neutral,5000000,"Training_Set"
Monica,"Well umm, I was thinking that maybe we could come up with a system where we trade off being maid of honor for each other.",neutral,5000000,"Training_Set"
Rachel,"Okay, bla-bla-bla-bla!! Who is it?!","non-neutral",1201100,"Training_Set"
Monica,"First of all um, I love you both so much and you're both so important to me","non-neutral",2201000,"Training_Set"
Rachel,"Me too!",joy,1400000,"Training_Set"
Phoebe,"I hope it's you.",neutral,4000010,"Training_Set"
Rachel,"Oh my God! This is it!   I really hope it's you!",joy,0400010,"Training_Set"
Monica,"Okay, the reason why I asked you guys out to brunch today is because I have been doing some thinking about who should be my maid of honor.",neutral,3002000,"Training_Set"
Phoebe,"Not if you were here.",neutral,5000000,"Training_Set"
Ross,"I just Bamboozled Chandler!  Which is not uh sexual thing. That was a quick shower.",neutral,3200000,"Training_Set"
Phoebe,"Hey! Why are you all red and sweaty?","non-neutral",1100021,"Training_Set"
Ross,"Hey!",joy,1300010,"Training_Set"
Monica,It,neutral,5000000,"Training_Set"
Rachel,"Okay.",neutral,5000000,"Training_Set"
Rachel,"Wait-wait where are you going? Where are you going?","non-neutral",2002010,"Training_Set"
Rachel,"Oh, can I throw up in my diaper genie?","non-neutral",1021001,"Training_Set"
Rachel,"The baby's coming and I don't know what to do.","non-neutral",1012010,"Training_Set"
Rachel,"And-and then guess what?",neutral,4010000,"Training_Set"
Rachel,"I've read all kinds of books on pregnancy and giving birth, but I-I just didn't think to read the part about what to do when the baby comes.",neutral,4010000,"Training_Set"
Rachel,"Oh mom, I swear I'm not an idiot.",neutral,4010000,"Training_Set"
Rachel,"So umm, you're gonna stay with me as long as I need you?",neutral,3002000,"Training_Set"
Ross,"Whatever dude, you kissed a guy.",neutral,3100001,"Training_Set"
Chandler,"Ho-ho, so hard we had to throw out your underwear again?","non-neutral",1200101,"Training_Set"
Ross,"Oh Mon, I laughed so hard",joy,0500000,"Training_Set"
Chandler,"In my defense, it was dark and he was a very pretty guy.","non-neutral",2000102,"Training_Set"
Monica,"You kissed a guy?!! Oh my God.",surprise,0000041,"Training_Set"
Ross,"Now, I know what you're thinking, Chandler's not the type of guy who just goes to bars and makes out with girls, and you're right, Chandler's not the type of guy who just goes to bars and makes out with...girls.","non-neutral",2210000,"Training_Set"
Ross,"So after awhile he-he goes over to her and uh, after a minute or two, I see them kissing.",neutral,3110000,"Training_Set"
Ross,"And this girl is making eyes at Chandler, okay?",neutral,4001000,"Training_Set"
Chandler,"Did you not hear me say, ""Du-ude?!""","non-neutral",1001120,"Training_Set"
Ross,"Well, Chandler and I are in a bar",neutral,5000000,"Training_Set"
Monica,"What happened in Atlantic City?!",surprise,2000030,"Training_Set"
Ross,"Hey look, Phoebe. I, uh, I laid out the states geographically...",neutral,4001000,"Training_Set"
Monica,"Relax, Ross. She's not made of ice cream!",neutral,3100010,"Training_Set"
Ross,"Hey! What's she doing back here?",surprise,0000140,"Training_Set"
Chandler,"How did you...know?",surprise,1000040,"Training_Set"
Phoebe,"Wash your hands!!!",disgust,0000014,"Training_Set"
Chandler,"Here I am.",neutral,4100000,"Training_Set"
Phoebe,"Where's Chandler?",neutral,5000000,"Training_Set"
Monica,"Or not.",neutral,3000002,"Training_Set"
Chandler,"Okay.",neutral,5000000,"Training_Set"
Monica,"Yeah!  All right, maybe you don't have to smile. Let's try something else. Let's try umm, try looking sexy.",neutral,3100010,"Training_Set"
Chandler,"I do?",surprise,1000040,"Training_Set"
Monica,"Chandler, listen to me sweetie, I know you can do this. Okay? You have a beautiful smile.",neutral,3200000,"Training_Set"
Chandler,"Did she call? You-you told her I was sick right? Always tell her I am sick!",fear,0014000,"Training_Set"
Rachel,"Chandler, you have an assistant right?",neutral,5000000,"Training_Set"
Rachel,"I love working with designers!",joy,1400000,"Training_Set"
Rachel,"Yes, I realize that",neutral,4000001,"Training_Set"
Rachel,"I-I-I of course, I have more responsibilities than that.",neutral,3001010,"Training_Set"
Rachel,"Yes, Joanna really has been an incredible mentor to me.",joy,1400000,"Training_Set"
Rachel,"Well, they uh, they-they do more than that.",neutral,4000001,"Training_Set"
Rachel,"Thank you.",joy,2300000,"Training_Set"
Ross,"Phoebs, It's open! It's open!",surprise,0100040,"Training_Set"
Phoebe,"Well, Susan, I see what appears to be a dark vent. Wait. Yes, it is in fact a dark vent.",neutral,4000001,"Training_Set"
Ross,"Ok, That's it, Ben.",neutral,3100100,"Training_Set"
Ross,"One, two, three.",neutral,5000000,"Training_Set"
Ross,"Ok, on three, Ben.",neutral,4100000,"Training_Set"
Ross,"All right, gimme your foot.",neutral,5000000,"Training_Set"
Ross,"Ben, you ready?",neutral,4000010,"Training_Set"
Phoebe,"Hi, I'm Ben. I'm hospital worker Ben. It's Ben... to the rescue!",joy,0300020,"Training_Set"
Ross,"Ok, got the vent open.",neutral,5000000,"Training_Set"
Monica,"Hey, it is unreasonable to expect a child to wait for a",neutral,3000020,"Training_Set"
Ross,"Yeah, not as much as you used to love to play uncooked batter eater.",neutral,4000001,"Training_Set"
Monica,"I used to",neutral,5000000,"Training_Set"
Monica,"Oh, that's okay, I can't wait to see everything again! All of the memories",joy,0310010,"Training_Set"
Ross,"Let's grab our stuff and get the hell out of here.",neutral,3011000,"Training_Set"
Ross,"Dad, we-we can't believe you're selling the house.",sadness,0050000,"Training_Set"
Ross,"Hey!",surprise,1100030,"Training_Set"
Ross,"Dad?",neutral,3000020,"Training_Set"
Ross,"Yes. Yes. Just here  and there .",neutral,5000000,"Training_Set"
Joey,"Yeah bye-bye!  Hey! So just a light layer?",neutral,4100000,"Training_Set"
Ross,"Bye-bye!",neutral,4100000,"Training_Set"
Joey,"Well we'll see!",anger,0100400,"Training_Set"
Ross,"I don't think you have much choice.",neutral,4000001,"Training_Set"
Joey,"Y'know what Ross? I'm not gonna let you get away with this!",anger,0100400,"Training_Set"
Ross,"Why am I not surprised?",disgust,2000003,"Training_Set"
Joey,"I don't know.",neutral,3020000,"Training_Set"
Ross,"Oh yeah? What are you gonna do?","non-neutral",1100210,"Training_Set"
Joey,"Oh-oh! So that's the way it's gonna be huh? Yeah I can break the rules too y'know!","non-neutral",0100211,"Training_Set"
Ross,"Uh actually, I sent the flowers before the actual date. So technically,","non-neutral",2001002,"Training_Set"
Joey,"You spent a hundred dollars. That's the limit. You're screwed!","non-neutral",0000221,"Training_Set"
Rachel,"I wanna marry this plan!",joy,0400010,"Training_Set"
Rachel,"I love this plan!",joy,0400010,"Training_Set"
Rachel,"As I was saying... I should probably have the first of the three kids by the time I'm 35 which gives me five years.",neutral,3100100,"Training_Set"
Phoebe,"Oh let me guess, and you wanna have them all at the same time and you wanna have them for your brother.","non-neutral",1000022,"Training_Set"
Rachel,"See I wanna have three kids",neutral,4100000,"Training_Set"
Rachel,"All I really needed was a plan.",neutral,4100000,"Training_Set"
Rachel,"I realized it was stupid to get upset about not having a husband and kids.","non-neutral",2100002,"Training_Set"
Rachel,"Y'know what?",neutral,4100000,"Training_Set"
Rachel,"Okay!","non-neutral",1210010,"Training_Set"
Ross,"What?",surprise,0000050,"Training_Set"
Rachel,"Well, I feel fine, but I think you're bumming out the rest of the kids.","non-neutral",1110101,"Training_Set"
Ross,"Hey! Look who's back! It's the birthday girl! How's the birthday girl feeling?",joy,0500000,"Training_Set"
Monica,"Okay.  Mrs. Green! Okay I'm really sorry!! I'm apologizing for the-  Okay, I bit my tongue, but I'm","non-neutral",1021010,"Training_Set"
Chandler,"Oh that's all right, I have it memorized. It's 1A.",neutral,3100010,"Training_Set"
Chandler,"Yes, of course.",neutral,5000000,"Training_Set"
Chandler,"Shh!  Nice to see you again.",neutral,3200000,"Training_Set"
Monica,"Oh my God! Oranges!",surprise,0200030,"Training_Set"
Chandler,"Just act like you belong.",neutral,4100000,"Training_Set"
Monica,"Me neither! We have to get in!",surprise,1100030,"Training_Set"
Chandler,"No.",neutral,5000000,"Training_Set"
Monica,"Look at that! Look at that! They're going into the first class lounge! Do you know what they have in there?",surprise,0100040,"Training_Set"
Rachel,"I gotta go!",neutral,3011000,"Training_Set"
Rachel,"And I haven't taught him anything that a normal 6-year-old doesn't know anyway!","non-neutral",2001101,"Training_Set"
Rachel,"Look he doesn't have any brothers or sisters, somebody's gonna have to teach him this stuff!","non-neutral",2001101,"Training_Set"
Ross,"No that's not what I want. Uh, I'm glad you guys were bonding but I",neutral,4001000,"Training_Set"
Rachel,"And I loved being Fun Aunt Rachel but I'll go back to being Boring and Uncomfortable Aunt Rachel if that's what you want!","non-neutral",0010202,"Training_Set"
Rachel,"Fine, but I'll have you know that once I taught him that stuff he called me Fun Aunt Rachel.","non-neutral",0210200,"Training_Set"
Rachel,"Fine.",neutral,4000100,"Training_Set"
Ross,"I will be! Listen, I don't want you teaching my son that stuff anymore. Okay?",anger,0000500,"Training_Set"
Rachel,"That was",neutral,4000010,"Training_Set"
Ross,"It hurts the kid who has all his clothes stolen in gym class so he has to go to the principal's office wearing nothing but a catcher's mitt!",anger,0000302,"Training_Set"
Ross,"I'll tell you who it hurts!",anger,0000500,"Training_Set"
Ross,"Uh, y'know what?",neutral,3000200,"Training_Set"
Joey,"Damnit!",anger,0000500,"Training_Set"
Rachel,"Yeah, we got him back. Everything's fine.",neutral,3200000,"Training_Set"
Joey,"Hey! Did Chandler show up yet?","non-neutral",2001020,"Training_Set"
Rachel,"Hello?",neutral,4000010,"Training_Set"
Monica,"I'm so happy for me.",joy,0500000,"Training_Set"
Rachel,"You look so beautiful.",joy,0500000,"Training_Set"
Monica,"I wanna wear this everyday.",joy,0500000,"Training_Set"
