speaker,utterance,emotion,annotation,emotion_code
Phoebe,a canadian coin?,neutral,3000011,4
Phoebe,not interested in that ,neutral,5000000,4
Phoebe,lint?,neutral,3000020,4
Phoebe,dime ,neutral,5000000,4
Phoebe,quarter ,neutral,5000000,4
Phoebe,wait a minute  open up your hand  let me take a look ,non-neutral,2100020,5
Phoebe,oh whoa whoa whoa!,non-neutral,1100120,5
Chandler,good bye muscles!!,joy,500000,3
Monica,say good bye to sore muscles!,joy,1400000,3
Chandler,it is so good i do not know what i have done to deserve it!,joy,1300010,3
Monica,it is so good  is not it?,neutral,3200000,4
Chandler,ah! ahh!! ahh!!,joy,500000,3
Chandler,all right  then massage me up right nice!,joy,1400000,3
Monica,y know  i do not like to brag about it  but i give the,neutral,4100000,4
Chandler,it is your timer ,neutral,5000000,4
Monica,that was a half an hour?,surprise,1000040,7
Chandler,oh! look at that  time s up! my turn!,joy,2300000,3
Monica,you know  i knew a girl in high school who did that  she was,neutral,4100000,4
Phoebe,so this year  i am going to do the whole city ,joy,2300000,3
Phoebe,i mean  last year  i spread a little joy but not really enough ,joy,2300000,3
Phoebe,yeah  yeah  i am going to be out there spreading joy to the people ,joy,1400000,3
Phoebe,yeah  i already have my bell and later on   i get my bucket ,joy,1400000,3
Phoebe,ohh  you and your ways   since it is christmastime  i am going to be one of those people collection donations ,joy,2300000,3
Chandler,the british are coming?,neutral,3200000,4
Phoebe,hey you guys  guess what?,neutral,3200000,4
Chandler,i am sorry  i am sorry  you are right   come on  do it  do it  go  come on!!!,anger,11300,0
Joey,can you stop yellin ? you are makin  me nervous  and i cannot go when i am nervous ,non-neutral,1002101,5
Chandler,calm down? calm down? you set me up with the woman that i have dumped twice in the last five months!,anger,302,0
Joey,no  no  no  don t! i have been waitin  for like  forever to go out with lorraine  just calm down ,non-neutral,2001110,5
Chandler,ok  i am makin  a break for it  i am goin  out the window ,neutral,4001000,4
Ross,evidently they do ,neutral,4000100,4
Fat Girl,i am next!,non-neutral,2200100,5
Mona,so  is it my turn now?,neutral,4001000,4
Ross,no no ,neutral,5000000,4
Ross,that was very nice ashley ,joy,2300000,3
Joey,i suddenly had the feeling that i was falling  but i am not ,neutral,3001010,4
Monica,how  how did that happen?,surprise,1000040,7
Bob,cleveland ,neutral,5000000,4
Angela,brooklyn heights ,neutral,5000000,4
Monica,he is so cute   so  where did you guys grow up?,neutral,3100010,4
Monica,how much did ever really win before?,neutral,3010010,4
Chandler,so i really never get to win anymore?,non-neutral,2020100,5
Monica,making holiday candy for the neighbors ,neutral,5000000,4
Chandler,hey! what are you guys doing?,non-neutral,2200010,5
Rachel,thank you   hey hey umm  uh  is there  is there any such thing as an annulment shower?,neutral,5000000,4
Ross,all right  all right  i will do it ,sadness,1030001,6
Rachel,oh ross  come on! this is not  this is not a marriage!! this is the world s worst hangover! ross  listen  if,anger,311,0
Ross,oh  okay  you know what this is?,neutral,4000100,4
Rachel,oh b b but it is!,non-neutral,2001020,5
Ross,i do not know if it is true ,neutral,5000000,4
Rachel,listen  look i thought a lot about how to tell you this and the bottom line  ross  is we can not stay married ,non-neutral,20012,5
Rachel,ross  come on!,anger,410,0
Ross,listen  i know you wanted to talk to me  but i have an idea that may make you want to stay married   we register  and,neutral,5000000,4
The Security Guard,i am just taking you outside!,non-neutral,2000210,5
Phoebe,no! no  you cannot arrest me! no!! i will not go back! i will not go back to that hell hole!!,anger,2300,0
The Security Guard,okay lady  you are out of here ,disgust,203,1
Phoebe,how about we talk about this over dinner?,neutral,4100000,4
The Security Guard,was it her quarter?,neutral,5000000,4
The Lurker,it was my quarter!,anger,500,0
Phoebe,she sells drugs to kids ,disgust,113,1
Phoebe,sells drugs to kids ,disgust,1000103,1
The Security Guard,is that true miss?,neutral,5000000,4
The Lurker,excuse me  sir! this lady played my quarter  this is my money ,anger,500,0
Phoebe,fine! here! take a hike toots!,anger,302,0
The Lurker,i won! that was my quarter!,anger,410,0
Phoebe,i won! i won! i finally won!,surprise,200030,7
Rachel,noo! maybe! i  i do not know ,non-neutral,2011010,5
Ross,what does this mean? what do you  i mean do you wanna  get back together?,non-neutral,1012010,5
All,yeah  it is! naked ross!!,surprise,100031,7
Rachel,oh yeah!  oh my god! that is,surprise,100040,7
Joey,hey hey  check it out! check it out! ugly naked guy has a naked friend!,surprise,100040,7
Phoebe,good  i am really looking forward to you and me having sexual intercourse ,joy,500000,3
Phoebe,oh absolutely  shall we say  around seven?,joy,2300000,3
Phoebe,so chandler  i i d love to come by tonight ,joy,2300000,3
Rachel,i am just going to go over there and confront them right now!,anger,500,0
Rachel,she keeps lying to me!,anger,500,0
Rachel,she just called and said that she was going to be working late!,anger,320,0
Joey,oh well  chandler and monica are over there and it is kinda hard to concentrate ,neutral,3000002,4
Rachel,sure! why?,surprise,1100030,7
Joey,hey rach! hey  you mind if i read my comic books in here?,neutral,3200000,4
Ben,oh crap!,non-neutral,212,5
Rachel,no don t! go back to repeating!,non-neutral,11201,5
Rachel,no! do not say that! do not say that!,non-neutral,11102,5
Ben,oh damnit!,disgust,23,1
Rachel,oh does it matter?! all that matters is that you look so handsome ,non-neutral,1200020,5
Chandler,whose is it?,neutral,5000000,4
Rachel,well you know what they say  the   ,neutral,5000000,4
Chandler,all right! i found one that fits!,joy,400010,3
Joey,why do not you tell me something i do not know!,anger,1400,0
Mr. Treeger,your friends are outta here pal ,anger,1000400,0
Mr. Treeger,i am going to call the landlord and tell him that monica is illegally subletting here grandmother s apartment ,anger,1000400,0
Mr. Treeger,i have been a nice guy up until now  but uh  i do not need this grief ,anger,10301,0
Mr. Treeger,  yeah  well your friends are in violation of it ,neutral,3000101,4
Joey,i have actually,neutral,5000000,4
Rachel,oh it is ok  you were worth the wait  and i do not just mean tonight ,neutral,3200000,4
Ross,i have no idea  could be  listen  i am sorry i had to work tonight ,sadness,1030010,6
Mr. Burgin,i like her  she sees smart ,joy,2300000,3
Rachel,you what?,surprise,1000040,7
Phoebe,oh! no  i i think i just had a contraction ,surprise,1040,7
Rachel,what?! she made the tea!,surprise,50,7
Monica,i am so glad you liked it ,joy,1400000,3
Phoebe,it is so good   oh  thanks ,joy,1400000,3
Monica,here is your tea phoebe ,neutral,5000000,4
Ross,well ah  actually   ,neutral,5000000,4
Rachel,wow! look at that  chip matthews called  i wonder what he wants?,surprise,1040,7
Ross,why? did you write it?,neutral,4000010,4
Rachel,good! because i have got a product report to read  it is like eight pages  i hope i do not fall asleep ,neutral,4010000,4
Ross,i was just leaving ,neutral,4010000,4
Monica,i know!!   chip? hi! it is monica    kay    kay   okay   okay  good bye   oh my god  we just had,joy,300020,3
Ross,monica  you are so lucky! he is like the most popular guy in school!!,joy,300020,3
Monica,because i ran into him at the bank  he is still soo cute ,joy,2300000,3
Ross,the guy who took rachel to the prom? why is he calling you?,surprise,1000040,7
Monica,chip  is chip matthews ,neutral,5000000,4
Chip,good runnin  into you at the bank today  so ah  here is my number            give me a call  later ,neutral,4001000,4
Monica,shhh!,neutral,3100100,4
Ross,who is chip?,neutral,4000010,4
Monica,yesss!!,non-neutral,1200020,5
Chip,hey monica  it is chip ,neutral,5000000,4
Joey,you have seen my huge stack of porn  right?,neutral,4100000,4
Rachel,that mail guy had no idea there was something going on between us ,surprise,1100030,7
Rachel,did you see that?,surprise,101030,7
Rachel,that ll be all ,neutral,5000000,4
Rachel,okay  thank you ,neutral,5000000,4
Tag,yes  at      ,neutral,5000000,4
Rachel,some things about us  and before we can even think about the two of us getting back together  i just need to know how you feel about this stuff ,neutral,3002000,4
Rachel,it is just some things i have been thinking about ,neutral,3002000,4
Ross,ohh! thank you! i like mail ,joy,400010,3
Rachel,i wrote you a letter ,neutral,5000000,4
Ross,i called a cab  she just left ,neutral,3020000,4
Ross,anyway  she did not want to stay ,sadness,2030000,6
Ross,i did not even realise how late it was  until i noticed the   of the clock shadow on her head ,neutral,3010010,4
Ross,well  it was loong ,non-neutral,2020001,5
Rachel,oh  was it awful?,non-neutral,2001020,5
Ross,it is over ,non-neutral,1010201,5
Rachel,yeah  okay  i will see you later ,neutral,3000101,4
Krista,danny! hurry up! the bath is getting cold!,neutral,3100100,4
Rachel,well  uh  i i do not know  see when when you put it that way you know it does sort of,neutral,4001000,4
Danny,so what if i am close to my family  are you going to let that stand in the way of us?,neutral,4000100,4
Danny,i think this can go somewhere ,neutral,5000000,4
Danny,okay  listen  i really like you ,neutral,5000000,4
Rachel,no no  they are not very nice people ,neutral,3010001,4
Danny,are you close with them?,neutral,5000000,4
Rachel,no  i have two sisters  but one of them has a very masculine energy ,neutral,5000000,4
Danny,do do you  do you have brothers?,neutral,3000110,4
Rachel,well  okay  look  i do not know  listen  i do not know what is going on here but let us,neutral,3011000,4
Danny,oh great! that,non-neutral,2000111,5
Rachel,umm  you you and your sister seem to have umm  a very special bond  and,neutral,4000001,4
Danny,what?! why?!,surprise,140,7
Rachel,yeah uh  you know what uh  let us skip it ,neutral,4010000,4
Danny,oh  hey rach! i thought we said seven?,surprise,2000030,7
Rachel,ball? there is no ball ,non-neutral,2000012,5
Monica,great  so the ball is in his court?,non-neutral,2200010,5
Rachel,which puts,neutral,4000010,4
Rachel,i said  no!,anger,500,0
Rachel,so if i said yes  he would know i had nothing better to do than wait around for an invitation to his stupid party ,anger,100301,0
Rachel,yeah  but he waited until the last minute!,anger,320,0
Monica,what one? you wanted him to invite you to the party and he did it!,surprise,1000130,7
Joey,hi ben! so you want to be an actor huh? i got to tell ya  it is no picnic  there is tons of rejection ,sadness,1040000,6
Joey,oh yeah  no problem ,neutral,5000000,4
Carol,joey  ross is going to be here any second  would you mind watching ben for me while i use the ladies  room?,neutral,5000000,4
Joey,hmmm  soup!,joy,400010,3
Phoebe,suzie?,neutral,4001000,4
Mike,maybe it was not bob  maybe it was a mouse ,neutral,4001000,4
Phoebe,oh my god  we killed bob!,non-neutral,21020,5
Mike,i do not know  i mean i am not sure     ,neutral,4000001,4
Phoebe,i do not know  i kinda like bob for a girl ,neutral,3100010,4
Mike,better think of a new name for him ,non-neutral,2100002,5
Phoebe,bob s a mom!,surprise,200030,7
Phoebe,bob    had babies!,surprise,200030,7
Phoebe,oh   oh my god!,surprise,50,7
Phoebe,oh wait  i think i hear him ,non-neutral,1200020,5
Phoebe,robert!,non-neutral,1001120,5
Phoebe,bob!,non-neutral,2002010,5
Phoebe,bob?,fear,2003000,2
Phoebe,i will find bob  i will get him ,neutral,3001100,4
Mike,ok  ok  i will throw away the traps ,neutral,3000002,4
Phoebe,i thought we were just going to    capture him and  and you know  set him free in the country side where he can    maybe meet a friendly possom and a wisecracking owl ,non-neutral,1012010,5
Phoebe,no  mike  i do not want to kill him!,non-neutral,12011,5
Mike,no  no  to test his neck strength ,neutral,3100100,4
Phoebe,to kill bob??,surprise,1031,7
Mike,setting rat traps ,neutral,4000100,4
Mike,hey p,neutral,3200000,4
Phoebe,hey mikey,neutral,3200000,4
Phoebe,oh  please!,disgust,104,1
Joey,oh oh oh oh  how i do it is  i look a woman up and down and say  hey  how you doin ?,neutral,5000000,4
The Interviewer,so  let us talk about women  i am sure our female readers will be interested to know about your romantic life ,neutral,5000000,4
Joey,uh me? gay? no! no  no  but i have a number of close friends who are ,non-neutral,1002020,5
