speaker,utterance,emotion,annotation,temp
Joey,"Yeah, are you just going down there to gawk at that hot girl with the belly button ring again?","non-neutral",2000102,"Test_Set"
Monica,"Well, if you don't have anything to copy, why are you going down there?","non-neutral",2000012,"Test_Set"
Chandler,"Okay listen, just give me anything I can make two of.",neutral,4001000,"Test_Set"
Joey,"Ah, he can't make it, he said he had to his...  Whoa-oh!",surprise,1000031,"Test_Set"
Phoebe,"Where's Chandler?",neutral,3001010,"Test_Set"
Ross,"Whoa-whoa-whoa! Emily,  honey, okay?",surprise,0100040,"Test_Set"
Chandler,"Yeah, like that thought never entered my mind.",neutral,4000001,"Test_Set"
Joey,"Oh my God! He's trapped in an ATM vestibule with Jill Goodacre!  Chandler, listen.","non-neutral",0102020,"Test_Set"
Chandler,"I'm trppd... in an ATM vstbl... wth",fear,0103010,"Test_Set"
Joey,"What's up man?","non-neutral",2100020,"Test_Set"
Chandler,"Put Joey on the phone.",neutral,4000100,"Test_Set"
Monica,"I have no idea what you just said.",neutral,3000011,"Test_Set"
Ross,"You're not serious, I mean, you really... you really talk to it?",surprise,0000050,"Test_Set"
Ross,"The uh, the baby that hasn't been born yet? Wouldn't that mean you're... crazy?",surprise,0001040,"Test_Set"
Ross,"Hey, hey, Yertle the Turtle. A classic.",joy,1300010,"Test_Set"
Ross,"Ok.  Wow, you guys sure have a lot of books about bein' a lesbian.",surprise,0000050,"Test_Set"
Ross,"Kinda like a big face without skin.",neutral,4000001,"Test_Set"
Ross,"Thanks. Yeah, Carol borrowed it for a class, and I have to get it back to the museum.",neutral,3101000,"Test_Set"
Ross,"Oh, I uh, just came by to pick up my skull. Well, not mine, but...",neutral,3002000,"Test_Set"
Ross,"Hi, is uh, is Carol here?",neutral,3001010,"Test_Set"
Ross,"Alright. There's a theory, put forth by Richard Leakey-",neutral,4100000,"Test_Set"
Monica,"We're kidding. C'mon, tell us!","non-neutral",2200010,"Test_Set"
Ross,"Fine. Fine, alright, now you'll never know.","non-neutral",2000210,"Test_Set"
Ross,"Well, y'know, monogamy can be a, uh, tricky concept. I mean, anthropologically speaking-",neutral,5000000,"Test_Set"
Monica,"Ok.",neutral,5000000,"Test_Set"
Monica,"Don't worry, after a while he'll tune it out.",neutral,4000001,"Test_Set"
Chandler,"Oh, DAMN IT!",anger,0000401,"Test_Set"
Monica,"Ok.",neutral,4010000,"Test_Set"
Monica,"Hi.",neutral,5000000,"Test_Set"
Chandler,"Hi.",neutral,5000000,"Test_Set"
Chandler,"!",surprise,0000140,"Test_Set"
Chandler,"Oh, I can't believe my sperm have low motility because, let me tell you, when I was growing up they sure seem to be in a hurry to get places!",surprise,0010031,"Test_Set"
Monica,"Oh, I so can't believe this! My uterus is an inhospitable environment? I was trying so hard to be a good hostess!",surprise,0010130,"Test_Set"
Chandler,"Wow! Fortunately she has a",surprise,1100030,"Test_Set"
Joey,"Bye.",neutral,5000000,"Test_Set"
Joey,"It's ah, step-ity, step and jazz hands.","non-neutral",1102010,"Test_Set"
Joey,"What?!",surprise,0001040,"Test_Set"
Joey,"So, does that mean the audition is off?","non-neutral",1021010,"Test_Set"
Ross,"Yeah, the phone was facing the other way.  And that goes back up there.",neutral,4000100,"Test_Set"
Chandler,"It's, all good! Okay bye-bye Mon!  She's-she's gonna kill me.",fear,0004010,"Test_Set"
Monica,"Well, are you just hanging out with Ross?",neutral,3000110,"Test_Set"
Rachel,"Ohh wow! I'm sorry, but Ross you kicked off your shoes!",surprise,0000050,"Test_Set"
Ross,"No! No!  No!  No-no-no-no.","non-neutral",0000122,"Test_Set"
Rachel,"Noo!! No! You thought, you actually thought I wanted to have sex with you?!","non-neutral",0000122,"Test_Set"
Ross,"You weren't trying to entice me with your nakedness.","non-neutral",2010020,"Test_Set"
Rachel,"Oh God, you saw me?! Oh!",surprise,0000041,"Test_Set"
Ross,"Oh so-so you weren't trying to entice me just now with your-your nakedness?",surprise,0100031,"Test_Set"
Rachel,"What?! Are you crazy?",surprise,0000140,"Test_Set"
Ross,"The physical act of love.",joy,1310000,"Test_Set"
Rachel,"And um, what-what is that Ross?","non-neutral",2001020,"Test_Set"
Ross,"I just want this to be  about what it is!","non-neutral",1101110,"Test_Set"
Ross,"Okay?",neutral,3011000,"Test_Set"
Ross,"I don't to go through with this if it's going to raise the question of ""Us.""",neutral,3011000,"Test_Set"
Ross,"This is just about tonight.",neutral,4000100,"Test_Set"
Ross,"Okay Rach, before anything happens  I just want to lay down a couple of ground rules.",neutral,4000100,"Test_Set"
Ross,"So do I.",neutral,4010000,"Test_Set"
Rachel,"Yeah, sure?",neutral,3000020,"Test_Set"
Ross,Do,neutral,5000000,"Test_Set"
Rachel,"Uh, yeah, if you want too.",neutral,4000010,"Test_Set"
Ross,"May I come in?",neutral,4000010,"Test_Set"
Rachel,"Julie! Julie, isn't that great? I mean, isn't that just kick- you-in-the-crotch, spit-on-your-neck fantastic?","non-neutral",2000111,"Test_Set"
Ross,"But we haven't seen each other since then. Well I land in China, guess who's in charge of the dig.",surprise,2000030,"Test_Set"
Chandler,"I sure did.",neutral,3100010,"Test_Set"
Joey,"Oh my God! What happened here? Did you do all this?",surprise,1000040,"Test_Set"
Chandler,"Hang on buddy!","non-neutral",2001020,"Test_Set"
Joey,"Aww man! I can't believe I locked myself out again!",anger,0000320,"Test_Set"
Ross,"I'm gonna have to give him up.",sadness,0050000,"Test_Set"
Chandler,"So what does this mean?",neutral,3010010,"Test_Set"
Ross,"She says as time goes on, he's gonna start getting agressive and violent.",sadness,0050000,"Test_Set"
Joey,"Hey! He beat ya.",joy,0400010,"Test_Set"
Ross,"She says Marcel's humping thing's not a phase. Apparently he's reached sexual maturity.","non-neutral",2020001,"Test_Set"
Chandler,"She's not gonna make you wear one of those big plastic cones, is she?",fear,1013000,"Test_Set"
Ross,"At the vet.",neutral,5000000,"Test_Set"
Joey,"Where've you been?",neutral,3000020,"Test_Set"
Joey,"Hey.",neutral,5000000,"Test_Set"
Ross,"Hi.",neutral,5000000,"Test_Set"
Monica,"What?! Oh.",surprise,0100040,"Test_Set"
Monica,"So what did you do today Pete?",neutral,4000010,"Test_Set"
Monica,"Okay.",neutral,5000000,"Test_Set"
Monica,"Regular or decaf?",neutral,5000000,"Test_Set"
Monica,"You want some coffee?",neutral,5000000,"Test_Set"
Monica,"Oh, these are gonna go in my permanent collection.",joy,0500000,"Test_Set"
Monica,"Awww, hotel toiletries from Japan.","non-neutral",1200020,"Test_Set"
Monica,"Oh, what'd ya bring me?!","non-neutral",1200020,"Test_Set"
Monica,"Wow! You're a lot sturdier that Chandler. He crumpled like a piece of paper. So how was you're trip?",surprise,0000050,"Test_Set"
Monica,"Hi! Hey, Pete you're back! Hey, check this out.",joy,2300000,"Test_Set"
Joey,"Oh.","non-neutral",1020020,"Test_Set"
Ross,"Or Joseph.",neutral,3001001,"Test_Set"
Joey,"It's not.",neutral,5000000,"Test_Set"
Ross,"And it can't be Joey.","non-neutral",2001002,"Test_Set"
Joey,"Done!",joy,1400000,"Test_Set"
Ross,"All right, we'll start off slow. The only thing you have to do tonight is come up with the name of your main character.",neutral,5000000,"Test_Set"
Joey,"Thanks!",joy,0500000,"Test_Set"
Ross,"Yeah!",joy,1300010,"Test_Set"
Joey,"Really? You'd-you'd do that for me?!",surprise,1000040,"Test_Set"
Phoebe,"Then don't touch one!!",anger,0000311,"Test_Set"
Joey,"Yes!",joy,1400000,"Test_Set"
Phoebe,"Give me your hands.  Strings. Gimme it!  Pick. Do you want to learn to play guitar?","non-neutral",1200110,"Test_Set"
Joey,"No.",neutral,3020000,"Test_Set"
Phoebe,"Did you, did you","non-neutral",2100020,"Test_Set"
Joey,"Yeah listen so, I thought I was getting better, so on my way home today I stopped by this guitar store and",neutral,5000000,"Test_Set"
Phoebe,"Ooh, you nailed the Old Lady!",surprise,0100040,"Test_Set"
Joey,"Hey, Pheebs! Check-check this out.","non-neutral",2100020,"Test_Set"
Rachel,"Even when I found out...umm, all right, well let's just say I found something out something about someone and let's just say she's gonna keep it.",neutral,3100010,"Test_Set"
Rachel,"I didn't!",joy,0310100,"Test_Set"
Phoebe,"Hey everybody, Rachel was so good today. She didn't gossip at all.","non-neutral",2100011,"Test_Set"
Chandler,"Is not.",anger,1000400,"Test_Set"
Ross,"It's your joke.",neutral,3000110,"Test_Set"
Monica,"The joke sucks!",anger,0000302,"Test_Set"
Monica,"Now let it go!",anger,0000401,"Test_Set"
Monica,"You shouldn't be arguing over who gets credit, you should be arguing over who gets blamed for inflicting this horrible joke upon the world!",anger,0000302,"Test_Set"
Monica,"The joke is not funny, and it's offensive to women, and doctors, and monkeys!",disgust,0000203,"Test_Set"
Monica,"You are both idiots.",disgust,0000203,"Test_Set"
Monica,"All right, I've heard enough. I've made my decision.","non-neutral",2000102,"Test_Set"
Chandler,"I'm not arguing with that.",neutral,5000000,"Test_Set"
Ross,"I'm Doctor Monkey!","non-neutral",1200200,"Test_Set"
Ross,"Plus, I'm a doctor, and I had a monkey.",neutral,3000101,"Test_Set"
Ross,"Monkey into man?","non-neutral",2001101,"Test_Set"
Ross,"Remember, evolution?","non-neutral",2000111,"Test_Set"
Ross,"I-I studied evolution.","non-neutral",2011100,"Test_Set"
Ross,"Okay, look.",neutral,4010000,"Test_Set"
Ross,"Are you kidding?",surprise,0000050,"Test_Set"
Chandler,"Oh yes! Bye Bye Birdie, starring Joseph Stalin. Joseph Stalin is the Fiddler on the Roof.",joy,0400010,"Test_Set"
Joey,"Joseph Stalin. I think you'd remember that!","non-neutral",1200020,"Test_Set"
Chandler,"Might wanna try Joseph.",neutral,4000010,"Test_Set"
Joey,"Joe Stalin. Y'know, that's pretty good.","non-neutral",1200020,"Test_Set"
Chandler,"Well, it does not ring a bell with me...",neutral,4000010,"Test_Set"
Joey,"Stalin...Stalin...do I know that name? It sounds familiar.",neutral,4000010,"Test_Set"
Chandler,"Joe...Joe...Joe...Stalin?","non-neutral",1101020,"Test_Set"
Joey,"Which I'm not.",neutral,3010001,"Test_Set"
Joey,"Y'know, Joey makes me sound like I'm, I dunno, this big.","non-neutral",1020002,"Test_Set"
Joey,"Plus, y'know, I think it should be Joe.",neutral,5000000,"Test_Set"
Chandler,"Joey... Switzerland?",neutral,3001010,"Test_Set"
Joey,"No, still too ethnic. My agent thinks I should have a name that's more neutral.",neutral,4010000,"Test_Set"
Chandler,"How about Joey... Pepponi?",neutral,3100010,"Test_Set"
Monica,"I think you look fine.",neutral,5000000,"Test_Set"
Ross,"Monica you really think I should try this phasing out thing?","non-neutral",2011010,"Test_Set"
Rachel,"Of course they're listening to you! Everybody listens to you.",neutral,3100010,"Test_Set"
Ross,"They're not listening too me?",surprise,1010030,"Test_Set"
Rachel,"Yeah, I mean, come on Ross, no one will even notice. I mean they're probably not even listening!",neutral,3001010,"Test_Set"
Monica,"Yeah, fade the accent out and people will think you're, y'know, that you're adjusting to life in America.","non-neutral",2100002,"Test_Set"
Monica,"Why don't you phase it out?",neutral,4000010,"Test_Set"
Rachel,Well,neutral,5000000,"Test_Set"
Ross,"Look, I really need some help, okay? Why? Why did I have to speak in a British accent?! What do I do?","non-neutral",1011011,"Test_Set"
Rachel,"Yeah that seems fair. We never use them.",neutral,5000000,"Test_Set"
Monica,"You just wanna each take one?",neutral,4000100,"Test_Set"
Monica,"Gimme them!",anger,0000500,"Test_Set"
Rachel,"You stole them from me!!",anger,0000500,"Test_Set"
Monica,"You stole them from me!",anger,0000410,"Test_Set"
Rachel,"No! They are mine!",anger,0000320,"Test_Set"
Monica,"Gimme 'em!",anger,1000310,"Test_Set"
Joey,"Ben! Ben! Ben!",joy,0500000,"Test_Set"
Chandler,"Oh, sure, they love us over there.",neutral,3200000,"Test_Set"
Joey,"Hey, look, since we're neighbors and all, what do you say we uh, get together for a drink?",neutral,3101000,"Test_Set"
Chandler,"You know it?",surprise,1000040,"Test_Set"
Joey,"Oh, yeah, yeah, sure. We live in the building by the uh sidewalk.",neutral,5000000,"Test_Set"
Phoebe,"So um, so what's up, you came to see me yesterday.","non-neutral",2001020,"Test_Set"
Monica,"Hey dad, what's up?  Oh God. Ross, it's Nana.","non-neutral",2010002,"Test_Set"
Rachel,"Monica, your dad just beeped in, but can you make it quick? Talking to Rome.  I'm talking to Rome.","non-neutral",2200010,"Test_Set"
Ross,"So he's calling from Rome. I could do that. Just gotta go to Rome.",neutral,4000001,"Test_Set"
Rachel,"Oh my God! Calling from Rome!",surprise,0010040,"Test_Set"
Monica,"Hello? Hello? Oh! Rachel, it's Paolo calling from Rome.","non-neutral",2110010,"Test_Set"
Chandler,"Oh, oh, a quality, good, because I was worried you guys were gonna be vague about this.",neutral,3000101,"Test_Set"
Monica,"Okay, I-I d'know, you-you just- you have a quality.","non-neutral",2102000,"Test_Set"
Chandler,"WHAT IS IT?!","non-neutral",1100120,"Test_Set"
Rachel,"Rossy, Rossy.",neutral,5000000,"Test_Set"
Chandler,"Here we go, here we go.",neutral,3101000,"Test_Set"
Joey,"All right, I'm going. I'm going.","non-neutral",2000102,"Test_Set"
Ross,"That's nice. Get out Let's go, come on.",disgust,1001003,"Test_Set"
Monica,"I can't belive it, I'm gonna be an aunt. I'm gonna have like a nephew.",joy,0400010,"Test_Set"
Ross,"Monica, come on now. Let's go, baby coming.",neutral,3001001,"Test_Set"
Chandler,"Okay, hating this.",disgust,1000103,"Test_Set"
Ross,"Save it.",neutral,4000001,"Test_Set"
Chandler,"Yeah, like in a cab...",neutral,3000011,"Test_Set"
Joey,"For the ride.",neutral,4000010,"Test_Set"
Ross,"What is that?",surprise,2000030,"Test_Set"
Joey,"All right, all right.","non-neutral",1010102,"Test_Set"
Ross,"Joey, get out of the fridge.",anger,0000401,"Test_Set"
Rachel,"What, so I can't lokk nice? There might be doctors there.",neutral,3000011,"Test_Set"
Ross,"What are you doing? We're going to a hospital.",surprise,0000041,"Test_Set"
Ross,"Yeah, save it for the cab, okay.",disgust,1000103,"Test_Set"
Chandler,"Hey Ross, look what I've got going here.",neutral,4001000,"Test_Set"
Ross,"Monica, let's go. Come on now people, woman in labor.",neutral,4001000,"Test_Set"
Chandler,"Well, I don't really know what that is, but",neutral,4001000,"Test_Set"
Chandler,"Oh well, that's uh, a little later than I uh, generally care to stay, but sure!","non-neutral",1201010,"Test_Set"
Chandler,"Oh, by the way, that is her full name.",neutral,4100000,"Test_Set"
Chandler,"Oh, y'know what, that might be okay even if it was just kind of a fling, that might be all right with Rachel.",neutral,3200000,"Test_Set"
Chandler,"See my friend-my friend, Rachel, she wants to be set up.",neutral,4001000,"Test_Set"
Joey,"It's between us and the sea, Ross!",neutral,4000100,"Test_Set"
Ross,"What the hell happened on that beach?!",surprise,1000040,"Test_Set"
Joey,"A lot of things happened on that trip that we should never,  ever talk about.",neutral,3001100,"Test_Set"
Joey,"But that doesn't mean you have to talk about it!",neutral,3000101,"Test_Set"
Joey,"Sure, it's hard to forget!",neutral,3000101,"Test_Set"
Ross,"But you-you understand how-how hard it is to forget about this.",sadness,2030000,"Test_Set"
Ross,"Yeah I guess I'll let it go.",neutral,3020000,"Test_Set"
Ross,"I mean, no, you're right.",sadness,2030000,"Test_Set"
Ross,"Yeah, I know.",sadness,2030000,"Test_Set"
Chandler,"If you bring this up now you're gonna wreck the best thing that even happened to you.",neutral,3011000,"Test_Set"
Chandler,"Look, Ross, you have what you want, you're back with Rachel.",neutral,4010000,"Test_Set"
Joey,"No?",surprise,2000030,"Test_Set"
Ross,"!",anger,1000400,"Test_Set"
Ross,"Does it?!",anger,1000400,"Test_Set"
Ross,"Does that seem like something you can do.",anger,1000400,"Test_Set"
Ross,"...I can begin to trust you again.",anger,2000300,"Test_Set"
Ross,"Fine!",anger,1000400,"Test_Set"
Ross,"Fine!",anger,1000400,"Test_Set"
Chandler,"Oh my God! If you say that one more time,",anger,1000301,"Test_Set"
Ross,"She wants",neutral,5000000,"Test_Set"
Monica,"Relieved?",surprise,2000030,"Test_Set"
Monica,"I'm, I'm really sorry.",neutral,3020000,"Test_Set"
Chandler,"All right, but I should warn you, I'm not going. I'm going.",neutral,4000100,"Test_Set"
